id,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
1743,S395736,21-10-2019 19:26,A,Y,GB,IN,91.56,385,0.9,Ocean,SC1,Y,33.09907
1744,S395737,08-12-2019 15:03,A,Y,GB,IN,92.91,100,0.9,Ocean,SC1,Y,21.27546
1745,S395739,21-05-2020 08:44,A,Y,GB,IN,91.59,405,0.75,Air,SC3,Y,5.22419
1746,S396718,29-05-2019 21:05,A,Y,GB,IN,87.99,177,0.75,Air,SC3,Y,5.375
1747,S396736,21-10-2019 20:07,A,Y,GB,IN,92.09,605,0.75,Air,SC3,Y,5.35162
1748,S396738,04-02-2020 21:28,A,Y,GB,IN,91.96,54.5,1.05,Air,SC2,Y,5.38472
1749,S396739,21-05-2020 10:45,A,Y,GB,IN,91.36,350,0.75,Air,SC3,Y,5.39606
1750,S397736,21-10-2019 20:16,A,Y,GB,IN,92.76,420,1.05,Air,SC2,Y,5.31343
1751,S397738,04-02-2020 21:33,A,Y,GB,IN,91.96,109,1.05,Air,SC2,Y,5.16412
1752,S397739,21-05-2020 11:15,A,Y,GB,IN,91.25,80,1.05,Air,SC2,Y,5.19456
1753,S398703,23-02-2019 10:59,A,Y,GB,IN,92.97871037,326.06,0.75,Air,SC3,Y,5.11516
1754,S398716,14-05-2019 11:05,A,Y,GB,IN,90.6,350,0.9,Ocean,SC1,Y,29.6191
1755,S398718,29-05-2019 22:49,A,Y,GB,IN,87.6,1148,0.9,Ocean,SC1,Y,24.51238
1756,S398726,23-07-2019 09:11,A,Y,GB,IN,85.71,205,0.75,Air,SC3,Y,5.08808
1757,S398737,09-12-2019 04:35,A,Y,GB,IN,93.57,1000,0.75,Air,SC3,Y,5.10694
1758,S399736,21-10-2019 20:57,A,Y,GB,IN,91.99,542,0.75,Air,SC3,Y,5.20185
1759,S399738,05-02-2020 08:00,A,Y,GB,IN,92.56,330,1.05,Air,SC2,Y,5.19363
1760,S400711,12-04-2019 21:49,A,Y,GB,IN,89.71,23,0.9,Ocean,SC1,Y,34.09248
1761,S401711,12-04-2019 23:22,A,Y,GB,IN,90.45,1303.8,1.05,Air,SC2,Y,5.31331
1762,S401717,21-05-2019 15:45,A,Y,GB,IN,88.4,250,0.9,Ocean,SC1,Y,11.56794
1763,S401736,21-10-2019 21:51,A,Y,GB,IN,92.37998988,600,0.75,Air,SC3,Y,5.10949
1764,S401739,22-05-2020 22:38,A,Y,GB,IN,91.79,14.5,1.05,Air,SC2,Y,5.12778
1765,S402708,26-03-2019 10:37,A,Y,GB,IN,90.3,786,0.9,Ocean,SC1,Y,29.42384
1766,S402711,12-04-2019 23:42,A,Y,GB,IN,90.69,100,0.75,Air,SC3,Y,5.03785
1767,S402736,21-10-2019 22:33,A,Y,GB,IN,91.56,55,0.9,Ocean,SC1,Y,14.39873
1768,S402739,23-05-2020 09:42,A,Y,GB,IN,91.26,113,0.75,Air,SC3,Y,5.39375
1769,S403718,30-05-2019 08:44,A,Y,GB,IN,87.93,291,0.75,Air,SC3,Y,5.0191
1770,S403723,02-07-2019 15:47,A,Y,GB,IN,86.65,144,0.9,Ocean,SC1,Y,11.57697
1771,S403736,21-10-2019 22:46,A,Y,GB,IN,91.56,28,0.9,Ocean,SC1,Y,34.49236
1772,S403737,09-12-2019 10:38,A,Y,GB,IN,93.76,1000,0.75,Air,SC3,Y,5.40741
1773,S403738,05-02-2020 10:44,A,Y,GB,IN,92.93,500,0.75,Air,SC3,Y,5.02326
1774,S403739,23-05-2020 11:23,A,Y,GB,IN,91.45,552,1.05,Air,SC2,Y,5.06644
1775,S404708,26-03-2019 10:39,A,Y,GB,IN,90.3,786,0.9,Ocean,SC1,Y,19.43831
1776,S404715,08-05-2019 17:05,A,Y,GB,IN,89.93,33.5,0.75,Air,SC3,Y,5.30116
1777,S404733,04-09-2019 09:38,A,Y,GB,IN,87.66,120,1.05,Air,SC2,Y,5.12512
1778,S404736,22-10-2019 04:12,A,Y,GB,IN,91.3249,1365,0.9,Ocean,SC1,Y,16.75289
1779,S405715,08-05-2019 23:33,A,Y,GB,IN,90.18345019,60.5,0.75,Air,SC3,Y,5.01667
1780,S405723,02-07-2019 15:55,A,Y,GB,IN,86.65,1161,0.9,Ocean,SC1,Y,21.63819
1781,S405737,09-12-2019 11:30,A,Y,GB,IN,93.3079,1100,0.9,Ocean,SC1,Y,9.79178
1782,S405739,23-05-2020 13:54,A,Y,GB,IN,91.42,303.5,0.75,Air,SC3,Y,5.13079
1783,S406708,26-03-2019 10:41,A,Y,GB,IN,90.66,786,1.05,Air,SC2,Y,5.06644
1784,S406721,18-06-2019 13:55,A,Y,GB,IN,87.37,305,0.75,Air,SC3,Y,5.07523
1785,S406728,05-08-2019 09:46,A,Y,GB,IN,85.87,1006,0.75,Air,SC3,Y,5.23322
1786,S406730,15-08-2019 16:50,A,Y,GB,IN,85.66,701,0.9,Ocean,SC1,Y,22.01829
1787,S406739,24-05-2020 11:42,A,Y,GB,IN,91.45,203.5,1.05,Air,SC2,Y,5.39398
1788,S407728,05-08-2019 09:46,A,Y,GB,IN,85.69,95,0.75,Air,SC3,Y,5.24896
1789,S407736,22-10-2019 09:53,A,Y,GB,IN,91.51,300,0.75,Air,SC3,Y,5.23866
1790,S407739,25-05-2020 11:23,A,Y,GB,IN,91.45,113.5,1.05,Air,SC2,Y,5.31343
1791,S408704,28-02-2019 12:15,A,Y,GB,IN,93.6877,90,0.9,Ocean,SC1,Y,30.1088
1792,S408715,08-05-2019 23:42,A,Y,GB,IN,91,1006,0.75,Air,SC3,Y,5.33044
1793,S408733,04-09-2019 09:41,A,Y,GB,IN,87.92,255,0.75,Air,SC3,Y,5.22419
1794,S408739,25-05-2020 14:53,A,Y,GB,IN,91.69,203.5,0.75,Air,SC3,Y,5.38391
1795,S409708,26-03-2019 10:46,A,Y,GB,IN,90.58,786,0.75,Air,SC3,Y,5.42303
1796,S409714,03-05-2019 13:27,A,Y,GB,IN,89.34,200,1.05,Air,SC2,Y,5.40764
1797,S409715,08-05-2019 23:43,A,Y,GB,IN,90.1,1506,0.9,Ocean,SC1,Y,14.88611
1798,S409722,26-06-2019 10:44,A,Y,GB,IN,87.85,500,1.05,Air,SC2,Y,5.26262
1799,S409730,15-08-2019 17:56,A,Y,GB,IN,85.61,352,0.75,Air,SC3,Y,5.21157
1800,S409737,09-12-2019 11:59,A,Y,GB,IN,93.2684,655,0.9,Ocean,SC1,Y,9.99896
1801,S409738,05-02-2020 22:06,A,Y,GB,IN,91.76,273,1.05,Air,SC2,Y,5.1537
1802,S409739,25-05-2020 20:18,A,Y,GB,IN,91.45,30.84,0.75,Air,SC3,Y,5.25324
1803,S410728,05-08-2019 09:51,A,Y,GB,IN,85.55,65,1.05,Air,SC2,Y,5.40231
1804,S410730,15-08-2019 17:58,A,Y,GB,IN,85.61,352,0.9,Ocean,SC1,Y,32.49271
1805,S410733,04-09-2019 09:44,A,Y,GB,IN,86.82,1200,0.75,Air,SC3,Y,5.15961
1806,S410738,06-02-2020 00:17,A,Y,GB,IN,91.81,500,1.05,Air,SC2,Y,5.414
1807,S410739,26-05-2020 11:00,A,Y,GB,IN,92.55,166,1.05,Air,SC2,Y,5.13692
1808,S411705,04-03-2019 15:38,A,Y,GB,IN,92.81,80,1.05,Air,SC2,Y,5.14074
1809,S411730,15-08-2019 18:05,A,Y,GB,IN,85.66,352,1.05,Air,SC2,Y,5.4
1810,S411738,06-02-2020 01:29,A,Y,GB,IN,92.39157949,90.5,0.75,Air,SC3,Y,5.05324
1811,S412714,03-05-2019 13:39,A,Y,GB,IN,89.97,115,0.75,Air,SC3,Y,5.30266
1812,S412730,15-08-2019 18:08,A,Y,GB,IN,85.61,352,0.9,Ocean,SC1,Y,12.55694
1813,S412732,29-08-2019 15:11,A,Y,GB,IN,87.3,305,0.9,Ocean,SC1,Y,31.32812
1814,S412736,22-10-2019 11:53,A,Y,GB,IN,91.95,246.1,1.05,Air,SC2,Y,5.18889
1815,S412738,06-02-2020 09:23,A,Y,GB,IN,92.41,113.5,1.05,Air,SC2,Y,5.15995
1816,S412739,26-05-2020 11:38,A,Y,GB,IN,92.83,445,0.75,Air,SC3,Y,5.0765
1817,S413708,26-03-2019 10:57,A,Y,GB,IN,90.2,105,0.75,Air,SC3,Y,5.29155
1818,S413713,29-04-2019 10:00,A,Y,GB,IN,89.95,120,0.9,Ocean,SC1,Y,9.16898
1819,S413715,09-05-2019 00:14,A,Y,GB,IN,90.1,1456,0.75,Air,SC3,Y,5.30972
1820,S413730,15-08-2019 18:11,A,Y,GB,IN,85.59,352,0.75,Air,SC3,Y,5.29641
1821,S413738,06-02-2020 10:21,A,Y,GB,IN,91.56,200,1.05,Air,SC2,Y,5.27361
1822,S413739,26-05-2020 12:16,A,Y,GB,IN,92.87,119.5,0.75,Air,SC3,Y,5.02118
1823,S414714,03-05-2019 13:57,A,Y,GB,IN,89.33,57,0.75,Air,SC3,Y,5.18194
1824,S414715,09-05-2019 03:19,A,Y,GB,IN,89.93,400,0.75,Air,SC3,Y,5.14722
1825,S414730,15-08-2019 18:33,A,Y,GB,IN,86.76,400,1.05,Air,SC2,Y,5.19734
1826,S414739,26-05-2020 13:10,A,Y,GB,IN,92.55,205,0.9,Ocean,SC1,Y,30.48854
1827,S415715,09-05-2019 03:53,A,Y,GB,IN,90.1,300,0.9,Ocean,SC1,Y,6.62211
1828,S415718,30-05-2019 09:04,A,Y,GB,IN,87.55,230,0.9,Ocean,SC1,Y,28.78426
1829,S415723,02-07-2019 16:31,A,Y,GB,IN,86.82069691,63,0.75,Air,SC3,Y,5.10197
1830,S415726,23-07-2019 10:36,A,Y,GB,IN,85.40506499,498,1.05,Air,SC2,Y,5.26076
1831,S415739,26-05-2020 13:23,A,Y,GB,IN,92.74,525,0.75,Air,SC3,Y,5.36725
1832,S416716,14-05-2019 11:40,A,Y,GB,IN,90.6,61,0.9,Ocean,SC1,Y,9.86655
1833,S416730,15-08-2019 21:46,A,Y,GB,IN,85.66,400,0.75,Air,SC3,Y,5.37662
1834,S416737,09-12-2019 14:24,A,Y,GB,IN,93.19,505,0.75,Air,SC3,Y,5.04387
1835,S417715,09-05-2019 07:13,A,Y,GB,IN,90.6,560,0.75,Air,SC3,Y,5.125
1836,S417721,18-06-2019 14:47,A,Y,GB,IN,86.54762327,58,0.75,Air,SC3,Y,5.07303
1837,S417728,05-08-2019 10:01,A,Y,GB,IN,85.61,205,0.75,Air,SC3,Y,5.03461
1838,S417730,16-08-2019 05:13,A,Y,GB,IN,86.97,960,0.9,Ocean,SC1,Y,7.1794
1839,S417737,09-12-2019 14:53,A,Y,GB,IN,93.2,1000,0.75,Air,SC3,Y,5.17025
1840,S417738,06-02-2020 14:39,A,Y,GB,IN,91.61,500,1.05,Air,SC2,Y,5.16319
1841,S417739,26-05-2020 16:03,A,Y,GB,IN,92.75,355,1.05,Air,SC2,Y,5.13009
1842,S418739,26-05-2020 17:33,A,Y,GB,IN,92.75,686,0.75,Air,SC3,Y,5.25243
1843,S419718,30-05-2019 09:08,A,Y,GB,IN,87.82,1506,0.75,Air,SC3,Y,5.23345
1844,S419722,26-06-2019 11:40,A,Y,GB,IN,87.36,180,0.75,Air,SC3,Y,5.40451
1845,S420712,20-04-2019 13:13,A,Y,GB,IN,89.41,560,0.9,Ocean,SC1,Y,10.50903
1846,S420717,22-05-2019 07:48,A,Y,GB,IN,88.88,1025,1.05,Air,SC2,Y,5.02743
1847,S420730,16-08-2019 06:16,A,Y,GB,IN,86.57,295,1.05,Air,SC2,Y,5.3287
1848,S420732,29-08-2019 15:38,A,Y,GB,IN,87.35,295,1.05,Air,SC2,Y,5.3735
1849,S420738,06-02-2020 15:09,A,Y,GB,IN,92.12,1994,0.75,Air,SC3,Y,5.36169
1850,S420739,27-05-2020 11:55,A,Y,GB,IN,92.63,355,1.05,Air,SC2,Y,5.25139
1851,S421707,18-03-2019 13:00,A,Y,GB,IN,90.91,675,0.75,Air,SC3,Y,5.19954
1852,S421723,02-07-2019 17:18,A,Y,GB,IN,86.38,800,0.75,Air,SC3,Y,5.01134
1853,S421730,16-08-2019 07:26,A,Y,GB,IN,85.67,400,1.05,Air,SC2,Y,5.11123
1854,S422715,09-05-2019 08:54,A,Y,GB,IN,90.59,1506,0.75,Air,SC3,Y,5.24606
1855,S422723,02-07-2019 17:20,A,Y,GB,IN,86.7,505,1.05,Air,SC2,Y,5.0103
1856,S422730,16-08-2019 07:33,A,Y,GB,IN,86.38,705,0.75,Air,SC3,Y,5.04155
1857,S422739,27-05-2020 15:00,A,Y,GB,IN,92.49,440,0.75,Air,SC3,Y,5.13692
1858,S423711,13-04-2019 09:53,A,Y,GB,IN,90.93,1006,0.75,Air,SC3,Y,5.42361
1859,S423729,09-08-2019 14:50,A,Y,GB,IN,84.86,24,0.75,Air,SC3,Y,5.2228
1860,S423730,16-08-2019 08:11,A,Y,GB,IN,85.85,505,1.05,Air,SC2,Y,5.08148
1861,S423735,16-09-2019 12:57,A,Y,GB,IN,88.75,205,1.05,Air,SC2,Y,5.41366
1862,S423736,22-10-2019 16:47,A,Y,GB,IN,91.97,505,0.75,Air,SC3,Y,5.20081
1863,S423738,07-02-2020 06:28,A,Y,GB,IN,91.99,1507,1.05,Air,SC2,Y,5.29109
1864,S424713,29-04-2019 10:19,A,Y,GB,IN,89.95,505,0.9,Ocean,SC1,Y,29.29988
1865,S424723,02-07-2019 20:58,A,Y,GB,IN,87,180,0.75,Air,SC3,Y,5.0831
1866,S424730,16-08-2019 08:40,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,8.61377
1867,S424737,09-12-2019 17:12,A,Y,GB,IN,93.99,115,0.75,Air,SC3,Y,5.39734
1868,S424739,28-05-2020 11:40,A,Y,GB,IN,92.65,1097,0.75,Air,SC3,Y,5.05069
1869,S425715,09-05-2019 09:00,A,Y,GB,IN,90.35,1506,0.9,Ocean,SC1,Y,28.75347
1870,S425718,30-05-2019 09:31,A,Y,GB,IN,87.55,1505,0.9,Ocean,SC1,Y,18.96528
1871,S425723,02-07-2019 21:11,A,Y,GB,IN,86.65,110,0.9,Ocean,SC1,Y,13.8316
1872,S425730,16-08-2019 08:42,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,28.625
1873,S425736,23-10-2019 09:04,A,Y,GB,IN,90.75,1000,0.9,Ocean,SC1,Y,18.77894
1874,S425738,07-02-2020 07:53,A,Y,GB,IN,91.6387,1005,1.05,Air,SC2,Y,5.37789
1875,S425739,28-05-2020 12:49,A,Y,GB,IN,91.65,430,1.05,Air,SC2,Y,5.26019
1876,S426713,29-04-2019 10:25,A,Y,GB,IN,89.95,228,1.05,Air,SC2,Y,5.28218
1877,S426723,02-07-2019 21:21,A,Y,GB,IN,86.8034187,205,1.05,Air,SC2,Y,5.12419
1878,S426727,30-07-2019 14:40,A,Y,GB,IN,83.47,65,0.75,Air,SC3,Y,5.08738
1879,S426738,07-02-2020 09:48,A,Y,GB,IN,91.7517,103.5,1.05,Air,SC2,Y,5.08009
1880,S426739,28-05-2020 13:05,A,Y,GB,IN,92.88,1507,1.05,Air,SC2,Y,5.02859
1881,S427717,22-05-2019 09:19,A,Y,GB,IN,87.99,470,0.9,Ocean,SC1,Y,28.88634
1882,S427723,02-07-2019 21:51,A,Y,GB,IN,86.65,250,0.9,Ocean,SC1,Y,14.1081
1883,S427729,09-08-2019 14:53,A,Y,GB,IN,84.56,178,0.9,Ocean,SC1,Y,31.20544
1884,S427730,16-08-2019 08:48,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.66817
1885,S427737,09-12-2019 18:10,A,Y,GB,IN,93.78,193,0.9,Ocean,SC1,Y,22.57106
1886,S427739,28-05-2020 13:19,A,Y,GB,IN,91.75,500,1.05,Air,SC2,Y,5.10822
1887,S428723,02-07-2019 22:25,A,Y,GB,IN,86.65,814,0.9,Ocean,SC1,Y,24.34491
1888,S428728,05-08-2019 10:17,A,Y,GB,IN,85.32,399,1.05,Air,SC2,Y,5.09375
1889,S428734,09-09-2019 15:07,A,Y,GB,IN,88.4,655,0.9,Ocean,SC1,Y,11.30532
1890,S428735,16-09-2019 13:23,A,Y,GB,IN,88.75,569,0.75,Air,SC3,Y,5.34248
1891,S428736,23-10-2019 09:13,A,Y,GB,IN,90.6857,660,0.9,Ocean,SC1,Y,8.84468
1892,S428737,09-12-2019 22:04,A,Y,GB,IN,93.41,1125,0.75,Air,SC3,Y,5.41863
1893,S428739,28-05-2020 14:21,A,Y,GB,IN,92.2,405,1.05,Air,SC2,Y,5.30799
1894,S429723,02-07-2019 22:40,A,Y,GB,IN,86.65,814,0.9,Ocean,SC1,Y,14.44525
1895,S429736,23-10-2019 09:17,A,Y,GB,IN,90.6857,1061,0.9,Ocean,SC1,Y,18.87118
1896,S429737,09-12-2019 22:09,A,Y,GB,IN,93.1,55,0.75,Air,SC3,Y,5.32546
1897,S429739,28-05-2020 16:04,A,Y,GB,IN,92.77,430,1.05,Air,SC2,Y,5.03785
1898,S430723,03-07-2019 04:02,A,Y,GB,IN,86.38,125,0.75,Air,SC3,Y,5.0397
1899,S430730,16-08-2019 08:50,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,28.68565
1900,S430732,29-08-2019 16:00,A,Y,GB,IN,87.74,2008,0.75,Air,SC3,Y,5.05567
1901,S430736,23-10-2019 09:19,A,Y,GB,IN,90.6857,615,0.9,Ocean,SC1,Y,8.88808
1902,S430738,07-02-2020 10:52,A,Y,GB,IN,91.99,13.5,0.75,Air,SC3,Y,5.21019
1903,S430739,28-05-2020 21:29,A,Y,GB,IN,92.6,300,0.75,Air,SC3,Y,5.17569
1904,S431724,09-07-2019 10:39,A,Y,GB,IN,85.46,2008,0.75,Air,SC3,Y,5.35359
1905,S431736,23-10-2019 09:21,A,Y,GB,IN,90.6857,936,0.9,Ocean,SC1,Y,8.9015
1906,S431737,09-12-2019 22:25,A,Y,GB,IN,93.18,1000,0.75,Air,SC3,Y,5.38472
1907,S431738,07-02-2020 11:26,A,Y,GB,IN,91.9,63.5,1.05,Air,SC2,Y,5.15995
1908,S432706,11-03-2019 11:35,A,Y,GB,IN,90.96,230,1.05,Air,SC2,Y,5.03785
1909,S432734,09-09-2019 15:21,A,Y,GB,IN,87.71,150,0.9,Ocean,SC1,Y,31.40093
1910,S432736,23-10-2019 13:13,A,Y,GB,IN,90.91,281,0.75,Air,SC3,Y,5.16354
1911,S432737,09-12-2019 22:39,A,Y,GB,IN,93.34,1000,0.75,Air,SC3,Y,5.14815
1912,S432739,29-05-2020 09:45,A,Y,GB,IN,92.94,221.5,0.75,Air,SC3,Y,5.20671
1913,S433702,16-02-2019 16:02,A,Y,GB,IN,91.33,181,0.75,Air,SC3,Y,5.42049
1914,S433713,29-04-2019 10:33,A,Y,GB,IN,89.95,283,0.9,Ocean,SC1,Y,9.40116
1915,S433716,14-05-2019 12:22,A,Y,GB,IN,90.99,1006,0.75,Air,SC3,Y,5.30637
1916,S433730,16-08-2019 08:55,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.71748
1917,S434707,18-03-2019 13:37,A,Y,GB,IN,90.5,125,0.75,Air,SC3,Y,5.28241
1918,S434730,16-08-2019 09:01,A,Y,GB,IN,85.85,906,0.9,Ocean,SC1,Y,18.75718
1919,S434736,23-10-2019 14:20,A,Y,GB,IN,90.75,1506,0.9,Ocean,SC1,Y,10.97477
1920,S434739,29-05-2020 15:13,A,Y,GB,IN,92.8,112.5,1.05,Air,SC2,Y,5.22095
1921,S435706,11-03-2019 11:43,A,Y,GB,IN,90.59,285,0.75,Air,SC3,Y,5.3588
1922,S435713,29-04-2019 10:36,A,Y,GB,IN,89.95,786,0.9,Ocean,SC1,Y,9.41759
1923,S435728,05-08-2019 10:28,A,Y,GB,IN,84.82,100,0.75,Air,SC3,Y,5.31366
1924,S435736,23-10-2019 16:11,A,Y,GB,IN,90.75,116,0.9,Ocean,SC1,Y,21.74468
1925,S436713,29-04-2019 10:39,A,Y,GB,IN,89.95,786,0.9,Ocean,SC1,Y,29.43796
1926,S436719,04-06-2019 15:35,A,Y,GB,IN,87.3,180,0.9,Ocean,SC1,Y,21.49977
1927,S437705,04-03-2019 16:34,A,Y,GB,IN,92.86,54,0.75,Air,SC3,Y,5.28137
1928,S437715,09-05-2019 09:25,A,Y,GB,IN,90.51,243,0.9,Ocean,SC1,Y,8.92847
1929,S437717,22-05-2019 10:01,A,Y,GB,IN,87.79,804,0.75,Air,SC3,Y,5.41076
1930,S437724,09-07-2019 10:53,A,Y,GB,IN,85.69,182,1.05,Air,SC2,Y,5.16968
1931,S437737,10-12-2019 11:35,A,Y,GB,IN,93.31,1106,0.75,Air,SC3,Y,5.20278
1932,S437738,07-02-2020 21:17,A,Y,GB,IN,91.8,387,1.05,Air,SC2,Y,5.07199
1933,S438721,18-06-2019 16:39,A,Y,GB,IN,87.45,355,0.75,Air,SC3,Y,5.3419
1934,S438723,03-07-2019 08:52,A,Y,GB,IN,85.75,1000,0.9,Ocean,SC1,Y,28.69861
1935,S438728,05-08-2019 10:31,A,Y,GB,IN,84.66,100,0.9,Ocean,SC1,Y,19.38275
1936,S438736,23-10-2019 20:07,A,Y,GB,IN,90.75,1165,0.9,Ocean,SC1,Y,33.38287
1937,S438738,07-02-2020 23:29,A,Y,GB,IN,91.36,438,1.05,Air,SC2,Y,5.34757
1938,S439726,23-07-2019 12:13,A,Y,GB,IN,85.68,825,0.75,Air,SC3,Y,5.34873
1939,S439736,23-10-2019 21:34,A,Y,GB,IN,90.75,868.1,0.75,Air,SC3,Y,5.3603
1940,S439738,08-02-2020 09:57,A,Y,GB,IN,91.99,253.5,1.05,Air,SC2,Y,5.12766
1941,S440736,23-10-2019 23:19,A,Y,GB,IN,90.89,391,0.75,Air,SC3,Y,5.09306
1942,S441707,18-03-2019 14:10,A,Y,GB,IN,90.5,455,0.9,Ocean,SC1,Y,10.9044
1943,S441717,22-05-2019 10:07,A,Y,GB,IN,87.8,575,0.9,Ocean,SC1,Y,29.21725
1944,S441736,23-10-2019 23:37,A,Y,GB,IN,90.75,391,0.9,Ocean,SC1,Y,24.84398
1945,S441738,08-02-2020 14:45,A,Y,GB,IN,91.36,400,1.05,Air,SC2,Y,5.12477
1946,S442736,24-10-2019 02:15,A,Y,GB,IN,90.75,105,0.9,Ocean,SC1,Y,25.94109
1947,S442738,08-02-2020 15:01,A,Y,GB,IN,91.67,540,0.75,Air,SC3,Y,5.20694
1948,S443715,09-05-2019 09:39,A,Y,GB,IN,90.57,255,0.75,Air,SC3,Y,5.29248
1949,S443736,24-10-2019 08:04,A,Y,GB,IN,91.83,335,0.75,Air,SC3,Y,5.41562
1950,S443738,08-02-2020 22:49,A,Y,GB,IN,91.8,145.1,1.05,Air,SC2,Y,5.39722
1951,S444715,09-05-2019 09:40,A,Y,GB,IN,90.35,235,0.9,Ocean,SC1,Y,29.03218
1952,S444721,19-06-2019 04:42,A,Y,GB,IN,86.8244,328,0.9,Ocean,SC1,Y,16.96273
1953,S444736,24-10-2019 09:32,A,Y,GB,IN,91.86,1000,0.9,Ocean,SC1,Y,8.9765
1954,S444738,08-02-2020 23:06,A,Y,GB,IN,91.8,221.4,1.05,Air,SC2,Y,5.21852
1955,S445711,13-04-2019 10:57,A,Y,GB,IN,90.23,565,0.75,Air,SC3,Y,5.16354
1956,S445721,19-06-2019 06:52,A,Y,GB,IN,86.8621,300,0.9,Ocean,SC1,Y,27.86562
1957,S445728,05-08-2019 10:39,A,Y,GB,IN,85.89,400,0.75,Air,SC3,Y,5.08542
1958,S445737,10-12-2019 12:36,A,Y,GB,IN,92.8,1000,0.9,Ocean,SC1,Y,20.25509
1959,S445738,09-02-2020 11:54,A,Y,GB,IN,91.66,110,0.75,Air,SC3,Y,5.2213
1960,S446710,07-04-2019 16:30,A,Y,GB,IN,89.75,605,0.9,Ocean,SC1,Y,31.8765
1961,S446719,04-06-2019 16:24,A,Y,GB,IN,87.3,285,0.9,Ocean,SC1,Y,21.84005
1962,S446722,26-06-2019 13:38,A,Y,GB,IN,87.77,462.7,0.75,Air,SC3,Y,5.41586
1963,S446736,24-10-2019 09:46,A,Y,GB,IN,91.52,1006,0.75,Air,SC3,Y,5.36424
1964,S446737,10-12-2019 13:01,A,Y,GB,IN,92.71,100,0.9,Ocean,SC1,Y,20.42778
1965,S446738,09-02-2020 13:01,A,Y,GB,IN,91.7,200,1.05,Air,SC2,Y,5.14861
1966,S447721,19-06-2019 07:07,A,Y,GB,IN,86.8621,1500,0.9,Ocean,SC1,Y,27.96574
1967,S447735,16-09-2019 14:08,A,Y,GB,IN,88.41,300,1.05,Air,SC2,Y,5.13947
1968,S447738,09-02-2020 13:21,A,Y,GB,IN,91.41151964,400,0.75,Air,SC3,Y,5.14352
1969,S448721,19-06-2019 07:18,A,Y,GB,IN,86.8621,86,0.9,Ocean,SC1,Y,8.04329
1970,S448726,23-07-2019 13:29,A,Y,GB,IN,85.83,1175.6,0.75,Air,SC3,Y,5.29468
1971,S448732,29-08-2019 16:58,A,Y,GB,IN,87.67,150,0.9,Ocean,SC1,Y,32.07488
1972,S448736,24-10-2019 09:49,A,Y,GB,IN,90.47,115,0.75,Air,SC3,Y,5.30382
1973,S448738,09-02-2020 14:20,A,Y,GB,IN,91.99,110,0.75,Air,SC3,Y,5.32917
1974,S449710,07-04-2019 21:26,A,Y,GB,IN,89.99,139,0.75,Air,SC3,Y,5.38125
1975,S449712,20-04-2019 21:24,A,Y,GB,IN,89.8,180,0.9,Ocean,SC1,Y,13.91817
1976,S449721,19-06-2019 07:19,A,Y,GB,IN,86.8621,1500,0.9,Ocean,SC1,Y,28.05231
1977,S449737,10-12-2019 15:24,A,Y,GB,IN,92.74,150,0.75,Air,SC3,Y,5.24525
1978,S449738,09-02-2020 14:26,A,Y,GB,IN,91.62,110,1.05,Air,SC2,Y,5.29271
1979,S450710,07-04-2019 21:29,A,Y,GB,IN,89.56,224,0.75,Air,SC3,Y,5.19537
1980,S450712,21-04-2019 07:01,A,Y,GB,IN,89.92,145,0.75,Air,SC3,Y,5.18831
1981,S450719,04-06-2019 16:27,A,Y,GB,IN,87.3,195,0.9,Ocean,SC1,Y,11.85775
1982,S450721,19-06-2019 07:23,A,Y,GB,IN,87,1500,1.05,Air,SC2,Y,5.33947
1983,S450732,29-08-2019 18:15,A,Y,GB,IN,87.4,505,0.75,Air,SC3,Y,5.00069
1984,S451710,07-04-2019 21:31,A,Y,GB,IN,89.36,560,0.9,Ocean,SC1,Y,23.9713
1985,S451721,19-06-2019 08:02,A,Y,GB,IN,86.51,400,0.75,Air,SC3,Y,5.39236
1986,S451732,29-08-2019 19:00,A,Y,GB,IN,87.43,63,0.75,Air,SC3,Y,5.3684
1987,S451736,24-10-2019 11:20,A,Y,GB,IN,90.56,165.65,0.9,Ocean,SC1,Y,19.72396
1988,S451737,10-12-2019 15:31,A,Y,GB,IN,92.71,100,0.9,Ocean,SC1,Y,11.46863
1989,S451738,10-02-2020 08:56,A,Y,GB,IN,91.98,500,0.75,Air,SC3,Y,5.02801
1990,S452710,08-04-2019 00:36,A,Y,GB,IN,89.83,290,0.75,Air,SC3,Y,5.23646
1991,S452732,29-08-2019 20:17,A,Y,GB,IN,87.75,1151.5,1.05,Air,SC2,Y,5.23762
1992,S452738,10-02-2020 09:20,A,Y,GB,IN,91.52,100,1.05,Air,SC2,Y,5.1794
1993,S453710,08-04-2019 06:39,A,Y,GB,IN,90.93,400,0.75,Air,SC3,Y,5.24444
1994,S453721,19-06-2019 08:23,A,Y,GB,IN,86.95,205,0.9,Ocean,SC1,Y,18.49363
